Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
662	13:52:48.59	21.2205	13.82052	25.99	33.46	1.1	0.673500	13.3743	1.24936	774.56	0.96771	3.28	0
663	13:52:48.89	21.2195	13.82073	25.99	33.46	1.1	0.673506	13.3748	1.24936	774.58	0.96773	3.28	0
664	13:52:49.19	21.2195	13.82073	25.99	33.46	1.1	0.673512	13.3744	1.24936	774.56	0.96770	3.28	0
665	13:52:49.49	21.2190	13.82087	25.99	33.46	1.1	0.673518	13.3748	1.24936	774.58	0.96772	3.28	0
666	13:52:49.79	21.2180	13.82108	25.99	33.46	1.1	0.673524	13.3744	1.24932	774.56	0.96768	3.28	0
667	13:52:50.09	21.2225	13.82010	25.99	33.46	1.1	0.673476	13.3745	1.24940	774.58	0.96775	3.28	0
668	13:52:50.39	21.2190	13.82094	25.99	33.46	1.1	0.673518	13.3748	1.24936	774.58	0.96772	3.28	0
669	13:52:50.69	21.2200	13.82059	26.01	33.46	1.1	0.673506	13.3746	1.24936	774.58	0.96773	3.28	0
670	13:52:50.99	21.2185	13.82087	26.01	33.48	1.1	0.673518	13.3747	1.24936	774.58	0.96772	3.28	0
671	13:52:51.29	21.2170	13.82129	25.99	33.48	1.1	0.673536	13.3757	1.24936	774.60	0.96776	3.28	0
672	13:52:51.59	21.2175	13.82115	25.99	33.48	1.1	0.673530	13.3752	1.24936	774.58	0.96774	3.28	0
673	13:52:51.89	21.2180	13.82108	25.99	33.48	1.1	0.673524	13.3752	1.24936	774.58	0.96774	3.28	0
674	13:52:52.19	21.2160	13.82150	25.99	33.48	1.1	0.673548	13.3754	1.24936	774.58	0.96772	3.28	0
675	13:52:52.49	21.2155	13.82164	25.99	33.48	1.1	0.673554	13.3754	1.24936	774.58	0.96771	3.28	0
676	13:52:52.79	21.2175	13.82129	25.99	33.46	1.1	0.673536	13.3754	1.24936	774.58	0.96774	3.28	0
677	13:52:53.09	21.2165	13.82143	25.99	33.46	1.1	0.673542	13.3752	1.24936	774.58	0.96771	3.28	0
678	13:52:53.39	21.2140	13.82199	25.99	33.48	1.1	0.673572	13.3753	1.24932	774.56	0.96768	3.28	0
679	13:52:53.69	21.2145	13.82185	25.99	33.48	1.1	0.673566	13.3755	1.24936	774.56	0.96770	3.28	0
680	13:52:53.99	21.2125	13.82248	25.99	33.46	1.1	0.673596	13.3759	1.24936	774.56	0.96770	3.28	0
681	13:52:54.29	21.2050	13.82416	25.99	33.46	1.1	0.673674	13.3776	1.24932	774.56	0.96769	3.28	0
682	13:52:54.59	21.1790	13.83046	25.99	33.46	1.1	0.673986	13.3834	1.24932	774.56	0.96768	3.28	0
683	13:52:54.89	16.4410	15.02368	25.99	33.46	1.1	0.732132	14.5529	1.24936	775.34	0.96867	3.28	0
684	13:52:55.19	8.1805	17.48901	25.99	33.48	1.1	0.852270	16.9669	1.24932	776.54	0.97015	3.28	0
685	13:52:55.49	3.7685	19.02495	25.99	33.48	1.1	0.927120	18.4735	1.24932	777.24	0.97101	3.28	0
686	13:52:55.79	1.8195	19.77542	25.99	33.62	1.1	0.963702	19.2105	1.24932	777.56	0.97144	3.28	0
687	13:52:56.09	0.9360	20.13634	25.99	33.62	1.1	0.981288	19.5642	1.24928	777.70	0.97159	3.28	0
688	13:52:56.39	0.4920	20.32429	25.99	34.09	1.1	0.990486	19.7486	1.24928	777.78	0.97168	3.28	0
689	13:52:56.69	0.3100	20.39758	26.01	34.09	1.1	0.994062	19.8204	1.24928	777.82	0.97171	3.28	0
690	13:52:56.99	0.2320	20.42782	26.01	34.75	1.2	0.995586	19.8509	1.24928	777.84	0.97175	3.28	0
691	13:52:57.29	0.1515	20.45925	25.99	34.75	1.2	0.997116	19.8825	1.24932	777.88	0.97181	3.28	0
692	13:52:57.59	0.0990	20.47899	25.99	35.31	1.2	0.998118	19.9020	1.24932	777.88	0.97183	3.28	0
693	13:52:57.89	0.0740	20.48879	25.99	35.31	1.2	0.998598	19.9110	1.24932	777.86	0.97180	3.28	0
694	13:52:58.19	0.0610	20.49299	25.99	35.86	1.2	0.998844	19.9156	1.24932	777.90	0.97183	3.28	0
695	13:52:58.49	0.0570	20.49446	26.01	35.86	1.2	0.998922	19.9177	1.24932	777.90	0.97186	3.28	0
696	13:52:58.79	0.0505	20.49607	26.01	36.35	1.2	0.999036	19.9185	1.24932	777.88	0.97182	3.28	0
697	13:52:59.09	0.0485	20.49698	25.99	36.35	1.2	0.999078	19.9193	1.24932	777.88	0.97182	3.28	0
698	13:52:59.39	0.0480	20.49663	25.99	36.75	1.2	0.999090	19.9190	1.24932	777.88	0.97181	3.28	0
699	13:52:59.69	0.0470	20.49698	25.99	36.75	1.2	0.999108	19.9194	1.24932	777.88	0.97182	3.28	0
700	13:52:59.99	0.0460	20.49698	25.99	37.06	1.2	0.999132	19.9188	1.24928	777.88	0.97179	3.28	0
701	13:53:00.29	0.0465	20.49677	25.99	37.06	1.2	0.999120	19.9191	1.24932	777.88	0.97182	3.28	0
702	13:53:00.59	0.0455	20.49649	25.99	37.42	1.3	0.999132	19.9197	1.24932	777.90	0.97186	3.28	0
703	13:53:00.89	0.0445	20.49684	26.01	37.42	1.3	0.999150	19.9191	1.24928	777.88	0.97181	3.28	0
704	13:53:01.19	0.0425	20.49726	26.01	37.69	1.3	0.999192	19.9188	1.24928	777.88	0.97178	3.28	0
705	13:53:01.49	0.0420	20.49740	26.01	37.69	1.3	0.999198	19.9200	1.24932	777.88	0.97183	3.28	0
706	13:53:01.79	0.0405	20.49775	26.01	37.88	1.3	0.999234	19.9193	1.24928	777.86	0.97178	3.28	0
707	13:53:02.09	0.0405	20.49761	26.01	37.88	1.3	0.999228	19.9196	1.24932	777.88	0.97180	3.28	0
708	13:53:02.39	0.0400	20.49761	26.01	38.08	1.3	0.999240	19.9198	1.24932	777.88	0.97181	3.28	0
709	13:53:02.69	0.0425	20.49677	25.99	38.08	1.3	0.999198	19.9195	1.24932	777.90	0.97183	3.28	0
710	13:53:02.99	0.0380	20.49824	25.99	38.22	1.3	0.999276	19.9197	1.24928	777.88	0.97178	3.28	0
711	13:53:03.29	0.0425	20.49642	26.01	38.22	1.3	0.999192	19.9196	1.24932	777.90	0.97186	3.28	0
712	13:53:03.59	0.0395	20.49726	26.01	38.38	1.3	0.999246	19.9199	1.24932	777.90	0.97183	3.28	0
713	13:53:03.89	0.0390	20.49747	25.99	38.38	1.3	0.999252	19.9193	1.24928	777.88	0.97180	3.28	0
714	13:53:04.19	0.0390	20.49740	25.99	38.52	1.3	0.999258	19.9200	1.24932	777.90	0.97183	3.28	0
715	13:53:04.49	0.0395	20.49712	25.99	38.52	1.3	0.999246	19.9191	1.24932	777.88	0.97180	3.28	0
716	13:53:04.79	0.0390	20.49733	25.99	38.60	1.3	0.999264	19.9196	1.24932	777.88	0.97181	3.28	0
717	13:53:05.09	0.0385	20.49754	25.99	38.60	1.3	0.999270	19.9202	1.24932	777.90	0.97184	3.28	0
718	13:53:05.39	0.0375	20.49754	25.99	38.75	1.3	0.999288	19.9199	1.24932	777.88	0.97182	3.28	0
719	13:53:05.69	0.0370	20.49768	26.01	38.75	1.3	0.999294	19.9201	1.24932	777.90	0.97182	3.28	0
720	13:53:05.99	0.0390	20.49677	26.01	38.85	1.3	0.999258	19.9194	1.24932	777.88	0.97183	3.28	0
721	13:53:06.29	0.0365	20.49768	26.01	38.85	1.3	0.999300	19.9195	1.24928	777.88	0.97179	3.28	0
722	13:53:06.59	0.0375	20.49712	26.01	38.98	1.3	0.999288	19.9195	1.24932	777.88	0.97182	3.28	0
723	13:53:06.89	0.0365	20.49747	26.01	38.98	1.3	0.999300	19.9195	1.24932	777.88	0.97180	3.28	0
724	13:53:07.19	0.0385	20.49656	26.01	39.10	1.3	0.999264	19.9191	1.24932	777.90	0.97183	3.28	0
725	13:53:07.49	0.0365	20.49733	26.01	39.10	1.3	0.999306	19.9195	1.24928	777.88	0.97181	3.28	0
726	13:53:07.88	0.0390	20.49628	26.01	39.22	1.3	0.999264	19.9186	1.24932	777.88	0.97181	3.28	0
727	13:53:08.22	0.0375	20.49684	26.01	39.22	1.3	0.999288	19.9193	1.24932	777.88	0.97182	3.28	0
728	13:53:08.39	0.0370	20.49684	26.01	39.29	1.3	0.999294	19.9195	1.24932	777.88	0.97183	3.28	0
729	13:53:08.69	0.0375	20.49670	26.01	39.29	1.3	0.999288	19.9196	1.24932	777.90	0.97184	3.28	0
730	13:53:08.99	0.0365	20.49684	26.01	39.35	1.3	0.999300	19.9202	1.24932	777.90	0.97187	3.28	0
731	13:53:09.29	0.0355	20.49747	26.01	39.35	1.3	0.999330	19.9195	1.24932	777.88	0.97181	3.28	0
