Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
1709	11:53:27.55	0.0350	20.52036	22.31	45.98	1.2	0.999330	19.8063	1.24732	773.82	0.96520	3.28	0
1710	11:53:27.85	0.0360	20.51987	22.32	45.98	1.2	0.999312	19.8068	1.24736	773.84	0.96524	3.28	0
1711	11:53:28.15	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8066	1.24736	773.84	0.96524	3.28	0
1712	11:53:28.45	0.0375	20.51959	22.31	45.98	1.2	0.999288	19.8059	1.24732	773.82	0.96522	3.28	0
1713	11:53:28.75	0.0345	20.52064	22.31	45.98	1.2	0.999342	19.8064	1.24732	773.82	0.96519	3.28	0
1714	11:53:29.05	0.0350	20.52043	22.32	45.98	1.2	0.999336	19.8058	1.24732	773.82	0.96518	3.28	0
1715	11:53:29.35	0.0360	20.52001	22.32	45.98	1.2	0.999318	19.8067	1.24736	773.84	0.96524	3.28	0
1716	11:53:29.65	0.0345	20.52057	22.31	45.98	1.2	0.999342	19.8062	1.24732	773.82	0.96519	3.28	0
1717	11:53:29.95	0.0375	20.51945	22.31	45.98	1.2	0.999282	19.8061	1.24732	773.84	0.96524	3.28	0
1718	11:53:30.25	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8068	1.24736	773.84	0.96525	3.28	0
1719	11:53:30.55	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8062	1.24732	773.84	0.96523	3.28	0
1720	11:53:30.85	0.0335	20.52106	22.31	45.98	1.2	0.999366	19.8070	1.24732	773.82	0.96520	3.28	0
1721	11:53:31.15	0.0355	20.52022	22.31	45.98	1.2	0.999324	19.8064	1.24732	773.82	0.96521	3.28	0
1722	11:53:31.45	0.0375	20.51945	22.31	45.98	1.2	0.999282	19.8066	1.24736	773.86	0.96526	3.28	0
1723	11:53:31.75	0.0370	20.51959	22.31	45.98	1.2	0.999294	19.8064	1.24736	773.82	0.96524	3.28	0
1724	11:53:32.05	0.0365	20.51994	22.31	45.98	1.2	0.999306	19.8066	1.24732	773.84	0.96524	3.28	0
1725	11:53:32.35	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8067	1.24736	773.84	0.96523	3.28	0
1726	11:53:32.65	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8068	1.24732	773.84	0.96524	3.28	0
1727	11:53:32.95	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96526	3.28	0
1728	11:53:33.25	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96526	3.28	0
1729	11:53:33.55	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8067	1.24736	773.84	0.96527	3.28	0
1730	11:53:33.85	0.0375	20.51945	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96526	3.28	0
1731	11:53:34.15	0.0365	20.51980	22.31	45.98	1.2	0.999306	19.8068	1.24736	773.84	0.96526	3.28	0
1732	11:53:34.45	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8068	1.24736	773.86	0.96526	3.28	0
1733	11:53:34.75	0.0340	20.52064	22.32	45.98	1.2	0.999348	19.8071	1.24736	773.82	0.96523	3.28	0
1734	11:53:35.05	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8065	1.24732	773.84	0.96523	3.28	0
1735	11:53:35.35	0.0360	20.52008	22.31	45.98	1.2	0.999312	19.8069	1.24736	773.84	0.96525	3.28	0
1736	11:53:35.65	0.0365	20.51980	22.31	45.98	1.2	0.999300	19.8069	1.24736	773.84	0.96526	3.28	0
1737	11:53:35.95	0.0365	20.51980	22.31	45.98	1.2	0.999300	19.8069	1.24736	773.86	0.96526	3.28	0
1738	11:53:36.25	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8071	1.24736	773.84	0.96524	3.28	0
1739	11:53:36.55	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8074	1.24736	773.86	0.96529	3.28	0
1740	11:53:36.85	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8066	1.24736	773.84	0.96525	3.28	0
1741	11:53:37.15	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8065	1.24736	773.84	0.96525	3.28	0
1742	11:53:37.45	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8066	1.24736	773.84	0.96525	3.28	0
1743	11:53:37.75	0.0380	20.51931	22.31	45.98	1.2	0.999282	19.8066	1.24736	773.84	0.96527	3.28	0
1744	11:53:38.05	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8061	1.24732	773.82	0.96521	3.28	0
1745	11:53:38.35	0.0365	20.51994	22.31	45.98	1.2	0.999312	19.8066	1.24736	773.84	0.96524	3.28	0
1746	11:53:38.65	0.0365	20.51980	22.31	45.98	1.2	0.999300	19.8072	1.24736	773.84	0.96527	3.28	0
1747	11:53:38.95	0.0380	20.51924	22.31	45.98	1.2	0.999276	19.8064	1.24736	773.84	0.96526	3.28	0
1748	11:53:39.25	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8063	1.24732	773.84	0.96523	3.28	0
1749	11:53:39.55	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8068	1.24736	773.84	0.96526	3.28	0
1750	11:53:39.85	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8063	1.24732	773.84	0.96522	3.28	0
1751	11:53:40.15	0.0355	20.52022	22.31	45.98	1.2	0.999324	19.8069	1.24732	773.84	0.96524	3.28	0
1752	11:53:40.45	0.0375	20.51945	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96526	3.28	0
1753	11:53:40.75	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8066	1.24732	773.84	0.96525	3.28	0
1754	11:53:41.05	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8069	1.24736	773.84	0.96526	3.28	0
1755	11:53:41.35	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8064	1.24736	773.84	0.96524	3.28	0
1756	11:53:41.65	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8064	1.24736	773.84	0.96523	3.28	0
1757	11:53:41.95	0.0365	20.51980	22.31	45.98	1.2	0.999306	19.8066	1.24736	773.84	0.96524	3.28	0
1758	11:53:42.25	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8071	1.24736	773.84	0.96526	3.28	0
1759	11:53:42.55	0.0385	20.51896	22.31	45.98	1.2	0.999264	19.8071	1.24740	773.86	0.96530	3.28	0
1760	11:53:42.85	0.0375	20.51938	22.31	45.98	1.2	0.999282	19.8072	1.24736	773.86	0.96529	3.28	0
1761	11:53:43.15	0.0365	20.51980	22.31	45.98	1.2	0.999306	19.8072	1.24736	773.86	0.96527	3.28	0
1762	11:53:43.45	0.0400	20.51840	22.31	45.98	1.2	0.999234	19.8064	1.24736	773.86	0.96530	3.28	0
1763	11:53:43.75	0.0365	20.51994	22.31	45.98	1.2	0.999306	19.8066	1.24736	773.84	0.96524	3.28	0
1764	11:53:44.05	0.0375	20.51938	22.32	45.98	1.2	0.999288	19.8071	1.24736	773.86	0.96528	3.28	0
1765	11:53:44.35	0.0360	20.51987	22.32	45.98	1.2	0.999312	19.8070	1.24736	773.84	0.96526	3.28	0
1766	11:53:44.65	0.0375	20.51959	22.31	45.98	1.2	0.999294	19.8067	1.24736	773.86	0.96526	3.28	0
1767	11:53:44.95	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8071	1.24736	773.86	0.96527	3.28	0
1768	11:53:45.25	0.0375	20.51945	22.31	45.98	1.2	0.999288	19.8060	1.24732	773.84	0.96523	3.28	0
1769	11:53:45.55	0.0365	20.51994	22.31	45.98	1.2	0.999312	19.8068	1.24736	773.82	0.96524	3.28	0
1770	11:53:45.85	0.0385	20.51910	22.31	45.98	1.2	0.999270	19.8065	1.24736	773.84	0.96527	3.28	0
1771	11:53:46.15	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8069	1.24736	773.84	0.96526	3.28	0
1772	11:53:46.45	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8074	1.24736	773.86	0.96527	3.28	0
1773	11:53:46.75	0.0390	20.51896	22.31	45.98	1.2	0.999264	19.8061	1.24736	773.86	0.96526	3.28	0
1774	11:53:47.05	0.0380	20.51931	22.31	45.98	1.2	0.999282	19.8066	1.24736	773.84	0.96526	3.28	0
1775	11:53:47.35	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8062	1.24732	773.84	0.96521	3.28	0
1776	11:53:47.65	0.0355	20.52015	22.31	45.98	1.2	0.999318	19.8059	1.24732	773.82	0.96519	3.28	0
1777	11:53:47.95	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8060	1.24732	773.82	0.96520	3.28	0
1778	11:53:48.25	0.0375	20.51945	22.31	45.98	1.2	0.999282	19.8060	1.24736	773.82	0.96523	3.28	0
1779	11:53:48.55	0.0350	20.52050	22.31	45.98	1.2	0.999336	19.8057	1.24728	773.80	0.96517	3.28	0
1780	11:53:48.85	0.0370	20.51959	22.31	45.98	1.2	0.999294	19.8066	1.24736	773.84	0.96526	3.28	0
1781	11:53:49.15	0.0345	20.52057	22.31	45.98	1.2	0.999342	19.8070	1.24732	773.84	0.96523	3.28	0
1782	11:53:49.45	0.0375	20.51938	22.31	45.98	1.2	0.999282	19.8066	1.24736	773.84	0.96527	3.28	0
1783	11:53:49.75	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8075	1.24740	773.86	0.96531	3.28	0
1784	11:53:50.05	0.0350	20.52043	22.31	45.98	1.2	0.999336	19.8070	1.24732	773.84	0.96523	3.28	0
1785	11:53:50.35	0.0380	20.51931	22.31	45.98	1.2	0.999282	19.8073	1.24740	773.86	0.96530	3.28	0
1786	11:53:50.65	0.0355	20.52022	22.31	45.98	1.2	0.999324	19.8063	1.24732	773.82	0.96521	3.28	0
1787	11:53:50.95	0.0380	20.51931	22.31	45.98	1.2	0.999282	19.8071	1.24736	773.86	0.96529	3.28	0
1788	11:53:51.25	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8068	1.24736	773.84	0.96525	3.28	0
1789	11:53:51.55	0.0370	20.51959	22.32	45.98	1.2	0.999294	19.8061	1.24732	773.84	0.96523	3.28	0
1790	11:53:51.85	0.0355	20.52022	22.32	45.98	1.2	0.999324	19.8064	1.24732	773.82	0.96521	3.28	0
1791	11:53:52.15	0.0360	20.51987	22.32	45.98	1.2	0.999312	19.8061	1.24732	773.84	0.96521	3.28	0
1792	11:53:52.45	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8059	1.24732	773.82	0.96522	3.28	0
1793	11:53:52.75	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8063	1.24732	773.84	0.96521	3.28	0
1794	11:53:53.05	0.0375	20.51945	22.32	45.98	1.2	0.999288	19.8065	1.24736	773.84	0.96526	3.28	0
1795	11:53:53.35	0.0365	20.51973	22.32	45.98	1.2	0.999300	19.8064	1.24732	773.84	0.96524	3.28	0
1796	11:53:53.65	0.0365	20.51973	22.32	45.98	1.2	0.999306	19.8062	1.24732	773.84	0.96523	3.28	0
1797	11:53:53.95	0.0370	20.51959	22.32	45.98	1.2	0.999300	19.8070	1.24736	773.86	0.96527	3.28	0
1798	11:53:54.25	0.0380	20.51924	22.31	45.98	1.2	0.999276	19.8063	1.24736	773.84	0.96526	3.28	0
1799	11:53:54.55	0.0375	20.51959	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96525	3.28	0
1800	11:53:54.85	0.0375	20.51931	22.32	45.98	1.2	0.999282	19.8069	1.24736	773.86	0.96528	3.28	0
1801	11:53:55.15	0.0360	20.51994	22.32	45.98	1.2	0.999312	19.8068	1.24736	773.84	0.96525	3.28	0
1802	11:53:55.45	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8070	1.24736	773.84	0.96526	3.28	0
1803	11:53:55.75	0.0365	20.51973	22.32	45.98	1.2	0.999306	19.8069	1.24736	773.84	0.96526	3.28	0
1804	11:53:56.05	0.0385	20.51903	22.32	45.98	1.2	0.999270	19.8067	1.24736	773.86	0.96529	3.28	0
1805	11:53:56.35	0.0355	20.52008	22.32	45.98	1.2	0.999318	19.8067	1.24732	773.84	0.96524	3.28	0
1806	11:53:56.65	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8068	1.24736	773.84	0.96526	3.28	0
1807	11:53:56.95	0.0380	20.51924	22.31	45.98	1.2	0.999276	19.8070	1.24736	773.86	0.96529	3.28	0
1808	11:53:57.25	0.0385	20.51903	22.32	45.98	1.2	0.999270	19.8065	1.24736	773.86	0.96527	3.28	0
1809	11:53:57.55	0.0355	20.52015	22.32	45.98	1.2	0.999324	19.8077	1.24736	773.86	0.96527	3.28	0
1810	11:53:57.85	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8067	1.24736	773.84	0.96525	3.28	0
1811	11:53:58.15	0.0355	20.52015	22.31	45.98	1.2	0.999318	19.8073	1.24736	773.84	0.96526	3.28	0
1812	11:53:58.45	0.0370	20.51952	22.32	45.98	1.2	0.999294	19.8066	1.24736	773.86	0.96526	3.28	0
1813	11:53:58.75	0.0370	20.51952	22.32	45.98	1.2	0.999294	19.8066	1.24736	773.84	0.96526	3.28	0
1814	11:53:59.05	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8063	1.24732	773.84	0.96521	3.28	0
1815	11:53:59.35	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8070	1.24732	773.84	0.96524	3.28	0
1816	11:53:59.65	0.0370	20.51959	22.31	45.98	1.2	0.999294	19.8071	1.24736	773.86	0.96527	3.28	0
1817	11:53:59.95	0.0375	20.51945	22.31	45.98	1.2	0.999288	19.8066	1.24736	773.84	0.96526	3.28	0
1818	11:54:00.25	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8064	1.24736	773.84	0.96524	3.28	0
1819	11:54:00.55	0.0380	20.51924	22.32	45.98	1.2	0.999282	19.8070	1.24736	773.86	0.96529	3.28	0
1820	11:54:00.85	0.0350	20.52036	22.32	45.98	1.2	0.999336	19.8074	1.24736	773.84	0.96526	3.28	0
1821	11:54:01.15	0.0375	20.51945	22.32	45.98	1.2	0.999288	19.8062	1.24736	773.84	0.96524	3.28	0
1822	11:54:01.45	0.0365	20.51973	22.32	45.98	1.2	0.999300	19.8061	1.24732	773.84	0.96523	3.28	0
1823	11:54:01.75	0.0365	20.51973	22.32	45.98	1.2	0.999300	19.8071	1.24736	773.86	0.96527	3.28	0
1824	11:54:02.05	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8060	1.24732	773.82	0.96521	3.28	0
1825	11:54:02.35	0.0365	20.51994	22.31	45.98	1.2	0.999306	19.8064	1.24732	773.84	0.96523	3.28	0
1826	11:54:02.65	0.0375	20.51931	22.32	45.98	1.2	0.999282	19.8071	1.24736	773.86	0.96529	3.28	0
1827	11:54:02.95	0.0365	20.51966	22.32	45.98	1.2	0.999300	19.8066	1.24732	773.84	0.96525	3.28	0
1828	11:54:03.25	0.0375	20.51945	22.32	45.98	1.2	0.999288	19.8070	1.24736	773.86	0.96528	3.28	0
1829	11:54:03.55	0.0385	20.51910	22.32	45.98	1.2	0.999270	19.8071	1.24736	773.86	0.96530	3.28	0
1830	11:54:03.85	0.0360	20.51987	22.32	45.98	1.2	0.999312	19.8073	1.24736	773.86	0.96527	3.28	0
1831	11:54:04.15	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8069	1.24736	773.86	0.96526	3.28	0
1832	11:54:04.45	0.0370	20.51959	22.32	45.98	1.2	0.999300	19.8075	1.24736	773.86	0.96530	3.28	0
1833	11:54:04.75	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8071	1.24732	773.84	0.96524	3.28	0
1834	11:54:05.05	0.0380	20.51917	22.32	45.98	1.2	0.999276	19.8071	1.24736	773.86	0.96530	3.28	0
1835	11:54:05.35	0.0355	20.52008	22.32	45.98	1.2	0.999318	19.8071	1.24736	773.84	0.96525	3.28	0
1836	11:54:05.65	0.0370	20.51952	22.32	45.98	1.2	0.999294	19.8073	1.24736	773.86	0.96529	3.28	0
1837	11:54:05.95	0.0390	20.51889	22.32	45.98	1.2	0.999264	19.8075	1.24740	773.88	0.96533	3.28	0
1838	11:54:06.25	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8073	1.24736	773.84	0.96526	3.28	0
1839	11:54:06.55	0.0355	20.52008	22.32	45.98	1.2	0.999324	19.8071	1.24732	773.84	0.96525	3.28	0
1840	11:54:06.85	0.0355	20.52022	22.31	45.98	1.2	0.999324	19.8068	1.24732	773.84	0.96523	3.28	0
1841	11:54:07.15	0.0365	20.51980	22.31	45.98	1.2	0.999306	19.8070	1.24736	773.84	0.96526	3.28	0
1842	11:54:07.45	0.0370	20.51959	22.32	45.98	1.2	0.999294	19.8071	1.24736	773.86	0.96527	3.28	0
1843	11:54:07.75	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8071	1.24736	773.86	0.96527	3.28	0
1844	11:54:08.05	0.0365	20.51973	22.32	45.98	1.2	0.999306	19.8070	1.24736	773.86	0.96527	3.28	0
1845	11:54:08.35	0.0380	20.51917	22.32	45.98	1.2	0.999276	19.8071	1.24736	773.86	0.96530	3.28	0
1846	11:54:08.65	0.0350	20.52036	22.32	45.98	1.2	0.999336	19.8070	1.24732	773.84	0.96524	3.28	0
1847	11:54:08.95	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8080	1.24736	773.88	0.96531	3.28	0
1848	11:54:09.25	0.0365	20.51987	22.32	45.98	1.2	0.999306	19.8071	1.24736	773.86	0.96527	3.28	0
1849	11:54:09.55	0.0360	20.51994	22.32	45.98	1.2	0.999312	19.8073	1.24736	773.86	0.96527	3.28	0
1850	11:54:09.85	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8066	1.24736	773.84	0.96525	3.28	0
1851	11:54:10.15	0.0370	20.51959	22.32	45.98	1.2	0.999294	19.8066	1.24736	773.84	0.96525	3.28	0
1852	11:54:10.45	0.0380	20.51917	22.32	45.98	1.2	0.999276	19.8074	1.24740	773.86	0.96531	3.28	0
1853	11:54:10.75	0.0360	20.51994	22.32	45.98	1.2	0.999312	19.8071	1.24736	773.86	0.96526	3.28	0
1854	11:54:11.05	0.0365	20.51987	22.32	45.98	1.2	0.999312	19.8075	1.24736	773.86	0.96529	3.28	0
1855	11:54:11.35	0.0380	20.51917	22.32	45.98	1.2	0.999276	19.8068	1.24736	773.86	0.96528	3.28	0
1856	11:54:11.65	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8071	1.24736	773.84	0.96525	3.28	0
1857	11:54:11.95	0.0360	20.51994	22.32	45.98	1.2	0.999312	19.8070	1.24732	773.86	0.96526	3.28	0
1858	11:54:12.25	0.0370	20.51952	22.32	45.98	1.2	0.999294	19.8078	1.24740	773.88	0.96532	3.28	0
1859	11:54:12.55	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8068	1.24736	773.84	0.96526	3.28	0
1860	11:54:12.85	0.0390	20.51889	22.32	45.98	1.2	0.999264	19.8066	1.24740	773.86	0.96529	3.28	0
1861	11:54:13.15	0.0370	20.51952	22.32	45.98	1.2	0.999294	19.8073	1.24736	773.88	0.96529	3.28	0
1862	11:54:13.45	0.0390	20.51889	22.32	45.98	1.2	0.999264	19.8071	1.24740	773.86	0.96532	3.28	0
1863	11:54:13.75	0.0365	20.51973	22.32	45.98	1.2	0.999306	19.8073	1.24736	773.86	0.96529	3.28	0
1864	11:54:14.05	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8075	1.24736	773.86	0.96527	3.28	0
1865	11:54:14.35	0.0365	20.51973	22.32	45.98	1.2	0.999300	19.8067	1.24736	773.84	0.96526	3.28	0
1866	11:54:14.65	0.0375	20.51924	22.33	45.98	1.2	0.999282	19.8068	1.24736	773.86	0.96529	3.28	0
1867	11:54:14.95	0.0365	20.51959	22.33	45.98	1.2	0.999300	19.8071	1.24736	773.86	0.96527	3.28	0
1868	11:54:15.25	0.0380	20.51924	22.32	45.98	1.2	0.999282	19.8075	1.24736	773.88	0.96531	3.28	0
1869	11:54:15.55	0.0355	20.52022	22.32	45.98	1.2	0.999330	19.8070	1.24732	773.84	0.96524	3.28	0
1870	11:54:15.85	0.0360	20.51987	22.32	45.98	1.2	0.999312	19.8075	1.24736	773.86	0.96529	3.28	0
1871	11:54:16.15	0.0380	20.51910	22.32	45.98	1.2	0.999276	19.8075	1.24740	773.88	0.96532	3.28	0
1872	11:54:16.45	0.0360	20.51994	22.33	45.98	1.2	0.999318	19.8075	1.24736	773.86	0.96528	3.28	0
1873	11:54:16.75	0.0385	20.51896	22.33	45.98	1.2	0.999270	19.8075	1.24740	773.88	0.96533	3.28	0
1874	11:54:17.05	0.0380	20.51924	22.32	45.98	1.2	0.999282	19.8076	1.24740	773.88	0.96532	3.28	0
1875	11:54:17.35	0.0385	20.51889	22.32	45.98	1.2	0.999264	19.8070	1.24736	773.86	0.96530	3.28	0
1876	11:54:17.65	0.0360	20.51987	22.33	45.98	1.2	0.999312	19.8069	1.24736	773.84	0.96526	3.28	0
1877	11:54:17.95	0.0375	20.51938	22.33	45.98	1.2	0.999288	19.8069	1.24736	773.86	0.96528	3.28	0
1878	11:54:18.25	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8068	1.24736	773.84	0.96526	3.28	0
1879	11:54:18.55	0.0375	20.51938	22.32	45.98	1.2	0.999288	19.8072	1.24736	773.86	0.96529	3.28	0
1880	11:54:18.85	0.0365	20.51966	22.33	45.98	1.2	0.999306	19.8066	1.24732	773.84	0.96525	3.28	0
1881	11:54:19.15	0.0355	20.52001	22.33	45.98	1.2	0.999324	19.8071	1.24736	773.84	0.96526	3.28	0
1882	11:54:19.45	0.0385	20.51889	22.33	45.98	1.2	0.999264	19.8067	1.24736	773.86	0.96529	3.28	0
1883	11:54:19.75	0.0380	20.51917	22.33	45.98	1.2	0.999282	19.8073	1.24740	773.86	0.96531	3.28	0
1884	11:54:20.05	0.0375	20.51917	22.33	45.98	1.2	0.999282	19.8075	1.24736	773.88	0.96532	3.28	0
1885	11:54:20.35	0.0360	20.51994	22.33	45.98	1.2	0.999318	19.8076	1.24736	773.86	0.96529	3.28	0
1886	11:54:20.65	0.0360	20.52008	22.32	45.98	1.2	0.999318	19.8070	1.24736	773.84	0.96525	3.28	0
1887	11:54:20.95	0.0365	20.51973	22.32	45.98	1.2	0.999300	19.8082	1.24740	773.88	0.96533	3.28	0
1888	11:54:21.25	0.0370	20.51959	22.33	45.98	1.2	0.999300	19.8072	1.24736	773.86	0.96529	3.28	0
1889	11:54:21.55	0.0360	20.51980	22.33	45.98	1.2	0.999312	19.8075	1.24736	773.86	0.96529	3.28	0
1890	11:54:21.85	0.0375	20.51938	22.32	45.98	1.2	0.999288	19.8068	1.24736	773.86	0.96528	3.28	0
1891	11:54:22.15	0.0380	20.51917	22.32	45.98	1.2	0.999276	19.8075	1.24740	773.88	0.96532	3.28	0
1892	11:54:22.45	0.0365	20.51973	22.32	45.98	1.2	0.999306	19.8078	1.24736	773.88	0.96530	3.28	0
1893	11:54:22.75	0.0395	20.51847	22.32	45.98	1.2	0.999246	19.8077	1.24740	773.90	0.96536	3.28	0
1894	11:54:23.05	0.0365	20.51980	22.32	45.98	1.2	0.999306	19.8078	1.24736	773.86	0.96530	3.28	0
1895	11:54:23.35	0.0370	20.51966	22.32	45.98	1.2	0.999300	19.8070	1.24736	773.86	0.96527	3.28	0
1896	11:54:23.65	0.0370	20.51959	22.32	45.98	1.2	0.999294	19.8075	1.24736	773.86	0.96530	3.28	0
1897	11:54:23.95	0.0385	20.51889	22.32	45.98	1.2	0.999264	19.8082	1.24740	773.90	0.96536	3.28	0
1898	11:54:24.25	0.0375	20.51931	22.33	45.98	1.2	0.999288	19.8069	1.24736	773.86	0.96528	3.28	0
1899	11:54:24.55	0.0365	20.51959	22.33	45.98	1.2	0.999300	19.8073	1.24736	773.86	0.96529	3.28	0
1900	11:54:24.85	0.0380	20.51910	22.33	45.98	1.2	0.999282	19.8071	1.24736	773.86	0.96530	3.28	0
1901	11:54:25.15	0.0380	20.51903	22.33	45.98	1.2	0.999276	19.8067	1.24736	773.86	0.96529	3.28	0
1902	11:54:25.45	0.0375	20.51931	22.33	45.98	1.2	0.999288	19.8068	1.24736	773.86	0.96528	3.28	0
1903	11:54:25.75	0.0370	20.51938	22.33	45.98	1.2	0.999294	19.8078	1.24740	773.88	0.96532	3.28	0
1904	11:54:26.05	0.0350	20.52022	22.33	45.98	1.2	0.999330	19.8077	1.24736	773.86	0.96527	3.28	0
1905	11:54:26.35	0.0390	20.51875	22.33	45.98	1.2	0.999258	19.8069	1.24736	773.88	0.96531	3.28	0
1906	11:54:26.65	0.0365	20.51966	22.33	45.98	1.2	0.999306	19.8074	1.24736	773.86	0.96529	3.28	0
1907	11:54:26.95	0.0350	20.52022	22.33	45.98	1.2	0.999330	19.8075	1.24736	773.86	0.96527	3.28	0
1908	11:54:27.25	0.0380	20.51903	22.33	45.98	1.2	0.999270	19.8078	1.24740	773.88	0.96534	3.28	0
1909	11:54:27.55	0.0380	20.51910	22.33	45.98	1.2	0.999276	19.8082	1.24740	773.88	0.96536	3.28	0
1910	11:54:27.85	0.0360	20.51987	22.33	45.98	1.2	0.999312	19.8084	1.24740	773.88	0.96533	3.28	0
1911	11:54:28.15	0.0355	20.52015	22.33	45.98	1.2	0.999330	19.8075	1.24736	773.86	0.96527	3.28	0
1912	11:54:28.45	0.0370	20.51945	22.33	45.98	1.2	0.999294	19.8076	1.24740	773.88	0.96531	3.28	0
1913	11:54:28.75	0.0360	20.51980	22.33	45.98	1.2	0.999312	19.8073	1.24736	773.86	0.96527	3.28	0
1914	11:54:29.05	0.0355	20.52008	22.33	45.98	1.2	0.999324	19.8076	1.24736	773.86	0.96528	3.28	0
1915	11:54:29.35	0.0385	20.51896	22.33	45.98	1.2	0.999270	19.8070	1.24736	773.86	0.96530	3.28	0
1916	11:54:29.65	0.0370	20.51945	22.33	45.98	1.2	0.999294	19.8072	1.24736	773.86	0.96529	3.28	0
1917	11:54:29.95	0.0345	20.52050	22.33	45.98	1.2	0.999342	19.8080	1.24736	773.86	0.96528	3.28	0
1918	11:54:30.25	0.0390	20.51875	22.33	45.98	1.2	0.999258	19.8069	1.24736	773.88	0.96531	3.28	0
1919	11:54:30.55	0.0375	20.51924	22.33	45.98	1.2	0.999288	19.8073	1.24736	773.88	0.96530	3.28	0
1920	11:54:30.85	0.0360	20.51966	22.34	45.98	1.2	0.999312	19.8073	1.24736	773.86	0.96529	3.28	0
1921	11:54:31.15	0.0365	20.51966	22.34	45.98	1.2	0.999306	19.8075	1.24736	773.88	0.96529	3.28	0
1922	11:54:31.45	0.0375	20.51938	22.33	45.98	1.2	0.999288	19.8068	1.24736	773.86	0.96527	3.28	0
1923	11:54:31.75	0.0380	20.51910	22.33	45.98	1.2	0.999276	19.8070	1.24736	773.88	0.96530	3.28	0
1924	11:54:32.05	0.0360	20.51994	22.33	45.98	1.2	0.999318	19.8076	1.24736	773.86	0.96529	3.28	0
1925	11:54:32.35	0.0370	20.51952	22.33	45.98	1.2	0.999300	19.8076	1.24740	773.86	0.96531	3.28	0
1926	11:54:32.65	0.0360	20.51987	22.33	45.98	1.2	0.999312	19.8077	1.24736	773.86	0.96529	3.28	0
